CUST_KEY,JOBPARTCHARGE,JOBLABOURCHARGE,MODEL_NEW,YEAR,AVG_MILE
19346-WMWMV73518TT91201,153.746,130.92000000000002,COOPER S,2008,12486.80863095238
19350-WEP2G1S32HV665400,29.68444444444445,109.94999999999999,240,2017,4207.592592592593
19351-5QKVE835K7LZ38192,148.67658536585364,170.63829268292682,X5,2007,16181.174186991871
19351-WEPVE13586KR59721,277.36785714285713,152.0,325,2006,23500.951530612245
19352-WEPVH13557KR82518,46.602,132.42000000000002,323,2007,17854.514285714286
19357-5QKVE43589L266936,160.895,140.653,X5,2009,10370.199954545455
19358-WMWMM335K9TP73601,97.89470588235292,137.81764705882352,COOPER CLUBMAN,2009,14762.816246498598
19359-WMWMV73509TW82189,73.5775,80.015,COOPER S,2009,3638.25
19365-WEPVE33566KR77260,179.35333333333332,176.0666666666667,X5,2006,11576.904761904763
19366-5QKVG43548LJ36841,175.75444444444443,107.91666666666667,X6,2008,11289.146296296296
19366-WEP3V9S52EP798457,105.48733333333332,74.98,428,2014,6506.033333333334
19367-WEPVP33548KK85650,36.49181818181818,74.72727272727273,328,2008,9419.80418634396
19370-5QKVV035K9LJ97771,230.30863636363637,122.84204545454546,X5,2009,14461.088751147843
19376-WEPVH13578KS99725,148.338,129.50457142857144,323,2008,10162.255596784167
19385-WEPNP73594E801424,41.45,94.43166666666667,530,2004,10280.265032190033
19387-WMWMV73567TL87093,158.57285714285715,123.38857142857144,COOPER S,2007,21153.822491496598
19388-WEKPS93459WJ24352,33.3,104.7,X3,2009,6911.8
19389-WEPQP7S51SVM54937,34.381249999999994,136.7,135,2012,12256.260714285714
19389-WEPWL735K8PK44111,0.0,288.0,335,2008,9446.142857142857
19390-5QMET935K8LY53815,111.40666666666668,93.93666666666667,Z4,2008,4892.155952380952
19392-5QKKR0S5KE0H16774,144.32500000000002,77.02884615384616,X5,2014,8690.031410256412
19394-5YMGY0S55PLK25486,903.565,738.3,X5,2010,11632.5
19401-5QKVE43509L270656,169.81833333333333,130.69722222222222,X5,2009,16395.114814814813
19402-5QKZW0S53EL659848,111.372,80.995,X5,2011,17112.866666666665
19402-WEKPS93489WJ24359,129.87,59.1,X3,2009,25816.666666666668
19403-WEPWS33598PS87139,0.0,200.6,328,2008,13496.0
19404-WMWMV73579TT96274,65.24333333333333,114.2,COOPER S,2009,7698.75
19404-WMWSS9S5KDWN99407,12.874,112.4,COOPER PACEMAN JCW,2013,5699.933333333333
19405-WMWMV73589TW82344,91.26555555555555,181.70111111111112,COOPER S,2009,7292.666666666667
19406-WEPNW13528SZ81148,96.09153846153846,97.61923076923077,535,2008,10056.565934065935
19410-5QKWK9S55E0D12230,173.6590322580645,108.91290322580646,X3,2014,16361.686021505377
19410-WEKPS93489WJ29593,176.60750000000002,144.2875,X3,2009,12782.75
19414-WMWKM5S51ET932895,966.7576923076923,332.74615384615385,COOPER HATCH,2014,7917.7692307692305
19414-WMWML33589TK34475,69.354,71.538,COOPER CLUBMAN,2009,16454.239999999998
19416-WEPWS33528PD08221,119.755,79.18333333333332,328,2008,14676.416666666666
19419-WMWSQ3S51ST368693,70.855625,61.6625,COOPER CLASSIC LIMITED,2012,12719.21875
19428-WEKPS93469WJ24361,193.47333333333333,138.04142857142855,X3,2009,19521.66179138322
19430-5QKZW0S58D0E92188,247.50944444444445,109.05648148148148,X5,2013,19759.580599647266
19432-WEPVE53546KW28786,190.496875,197.5,X5,2006,10488.667803030303
19433-WEKHT3S36J5K30022,66.48,58.275,X1,2018,7360.166666666667
19433-WEKPP73486WS53260,265.54333333333335,185.57333333333335,X3,2006,18227.416666666668
19433-WEPVL1S5KEVY11709,135.17555555555555,79.76111111111112,X1,2014,17419.70925925926
19441-WEPES53491EV87749,45.925,81.5,3 SERIES E46,2001,7764.615384615385
19441-WEPPL33519P407134,676.2076923076924,226.11923076923074,335,2009,15888.947435897435
19444-WEPVD535K8P283377,245.39749999999998,159.71300000000002,335,2008,14661.807142857142
19449-WMWMV73539TW85832,125.2932,227.4184,COOPER S,2009,11386.802
19450-WEPPK73539P454689,111.0878947368421,94.42684210526315,328,2009,19393.684688995214
19452-4QSVE835K7LZ37331,432.9766666666667,155.53333333333333,X5,2007,14856.0
19452-5QKKR6S32H0J85329,114.77,27.0625,X5,2017,6826.75
19452-5QKKR6S58E0S02621,57.71944444444445,55.605555555555554,X5,2014,14580.166666666666
19464-WMWML33559TP97615,0.0,80.0,COOPER CLUBMAN,2009,13790.0
19479-WMWMV33589TW75192,94.17555555555556,118.93222222222224,COOPER 1.6,2009,8695.496296296296
19484-4QSEQ33587LW70789,88.845,99.075,Z4,2007,10448.229166666668
19486-WMWMV73549TW82339,92.84736842105262,109.24,COOPER S,2009,6655.345864661655
19488-WEPHN83526DT62923,59.97555555555555,57.483333333333334,760,2006,12402.198412698412
19498-WEPVL1S57SVR75755,29.033333333333335,37.0,X1,2012,8927.666666666666
19500-WEPPH73569P173159,55.587777777777774,116.57777777777778,328,2009,14205.977777777778
19506-5QKVE43529L265524,121.88071428571428,129.17857142857142,X5,2009,3306.871428571428
19507-WEPPK73549P464678,80.14714285714285,74.14285714285714,328,2009,5257.776190476191
19508-WMWMV935K9TV97228,35.95,67.78571428571429,COOPER JCW,2009,10026.066666666668
19509-WEPEV13475KL24017,9.03,49.25,3 SERIES E46,2005,13684.57142857143
19515-WEPWS73559E063397,98.70357142857142,94.075,335,2009,14410.797619047618
19523-5QKVV03519LJ97917,145.34375,78.0125,X5,2009,11817.984523809524
19524-WEP3E9S53V5P48252,22.798461538461538,47.75384615384615,335,2015,8059.407692307693
19524-WMWMV73589TT96106,66.67210526315789,178.81842105263158,COOPER S,2009,8187.426315789474
19525-WMWMM33559TP90192,36.06761904761905,76.06761904761905,COOPER CLUBMAN,2009,8875.22074829932
19526-WMWMV73579TT98798,162.185,75.2,COOPER S,2009,12471.666666666666
19527-WMWMV73548TT87742,70.38,63.78727272727272,COOPER S,2008,7295.5
19527-WMWZS5S59EWM18514,77.59,31.36,COOPER COUNTRYMAN,2014,1722.0
19540-WEKPS9S4KPWK16027,80.09,83.72500000000001,X3,2010,27534.5
19549-WEPQP73538VV06272,66.595,135.0,135,2008,7963.5
19559-WEKPS93499WJ25357,195.22285714285715,127.73666666666665,X3,2009,17193.123015873014
19561-5QKKR0S54H0Q50850,49.132,36.39,X5,2017,14436.866666666665
19561-WEPEH13436SR50361,8.27,51.0,650,2006,14028.75
19562-WMWMV73539TT94490,98.84151515151515,168.5909090909091,COOPER S,2009,16694.7316017316
19564-WEPEK73485E325138,206.0575,129.68625,650,2005,7656.9375
19575-WEPEW53454PN33522,343.87,222.325,330,2004,13851.879722222224
19577-5QKVV03559LJ97273,346.2220454545455,112.10431818181819,X5,2009,11517.845418470419
19579-WMWZS5S58SWM12989,81.00466666666667,70.244,COOPER COUNTRYMAN,2012,10265.05
19585-WEPWE33539PQ89816,102.44333333333334,62.38333333333333,328,2009,18024.75
19586-WESKG9S51EE646128,98.65333333333332,224.16666666666666,M3,2011,18042.88888888889
19586-WESKG9S59DJ595150,171.28500000000003,61.2,M3,2013,1617.0
19591-WEKPS93479WJ24496,192.16071428571428,137.98214285714286,X3,2009,12098.922077922078
19593-WMWMV7S51PTZ70307,338.515,153.525,COOPER S,2010,8004.299999999999
19608-5QKVV03549LJ95983,244.51214285714286,87.44285714285715,X5,2009,13567.12380952381
19612-WEPPL335K9P515526,251.577,174.126,335,2009,8111.060714285714
19614-WMWMS33589TG89107,99.12733333333334,100.79266666666666,COOPER CONVERTIBLE,2009,15736.955555555556
19620-5QKKR0S5KV0P15249,40.28333333333333,24.455555555555556,X5,2015,6968.5
19620-5QKZV4S51DL992451,111.25399999999999,38.6,X5,2013,12433.8
19621-WEP3N9S53GK249124,235.0533333333333,192.53333333333333,428,2016,11773.25
19623-WEPLZ3S59SDL71308,1404.24,782.0,650,2012,1011.3333333333333
19627-WEPNE53566SK78336,12.436666666666667,114.73333333333333,525,2006,16997.5
19628-5QKVV03549LJ95580,259.11155844155843,141.95909090909092,X5,2009,16902.0247039036
19631-WEPNV93558SZ61879,380.2271428571429,180.6142857142857,535,2008,13075.945578231293
19635-WMWML33539TK34464,54.6875,204.875,COOPER CLUBMAN,2009,9002.0
19638-5QKWK9S52E0D34010,57.467999999999996,87.58,X3,2014,15463.64
19638-WMWRE33555TL12657,1255.14,472.6,COOPER S 6SPD,2005,10793.75
19642-WEKPS93439WJ30134,77.00888888888888,63.08888888888888,X3,2009,10867.611375661376
19643-WEPPL33589P405087,228.55625,196.25,335,2009,14064.2
19644-WEPVD33526KV64102,339.0,305.8,330,2006,13505.57142857143
19648-WEPED53475PD99481,371.154,120.29,330,2005,16049.639658119657
19648-WEPPV53491VT00472,110.275,106.6,3 SERIES E46,2001,11737.92857142857
19650-WEP3E3S51DV534172,34.96473684210527,77.4578947368421,328,2013,12603.315789473685
19650-WEP4J7S59KEM76329,0.0,99.95,440,2019,10.0
19651-WEPVE13536PT22514,68.80066666666667,89.78,325,2006,13318.761111111111
19659-5QKVE4S54PL278716,221.0422857142857,161.49571428571426,X5,2010,12900.947573696145
19659-WEPPK73549P449291,113.51675,130.387,328,2009,9897.064599567098
19662-WEPPK73539P464929,71.3375,100.9640625,328,2009,6661.847416125541
19663-5QKVV03599LJ97888,603.7318181818182,140.57363636363635,X5,2009,17390.066666666666
19664-5QKZV8S54EL419404,244.01333333333332,222.66309523809525,X5,2011,14640.12133408919
19664-WEPVD33526KV64987,52.629230769230766,132.7346153846154,330,2006,10832.903846153846
19665-WEPVH13578KR82957,125.72466666666666,143.724,323,2008,21374.377958954625
19669-WEPKV3S53EE445741,98.89384615384614,85.13076923076923,328,2011,12491.602564102564
19669-WEPPG73569P399172,0.0,240.0,323,2009,19271.666666666668
19669-WEPVL1S55EVY18745,57.07666666666667,48.35,X1,2014,3473.9911111111114
19673-5QKZV4S52D0E12645,90.17136363636364,89.79545454545455,X5,2013,13004.08365800866
19673-WEPNP73584E058447,144.79,186.69333333333336,530,2004,15948.866666666667
19681-WEKPS93439WJ30182,60.873333333333335,40.0,X3,2009,11622.6
19685-WMWMV73569TT98131,196.98333333333332,272.59999999999997,COOPER S,2009,10967.0
19688-5QKVP135K6LY38014,89.756,103.01399999999998,X5,2006,15506.164285714287
19689-5QKZW0S51EL369480,167.52421052631578,113.26842105263158,X5,2011,15156.928289473684
19689-WEPPN735K9P266405,243.44333333333336,153.87588235294118,335,2009,18367.736932348696
19694-WMWMV73529TT97543,24.880000000000003,97.30000000000001,COOPER S,2009,9347.5
19695-WEPPN73539P265208,88.27,41.7,335,2009,13637.6
19700-WEPQN93569VE94783,81.26266666666668,53.668,135,2009,8831.766666666666
19700-WESVP93598E215690,918.1961538461538,222.5653846153846,X5,2008,15745.686813186814
19703-WEP3E3S54EJ979150,121.39872340425532,83.89787234042552,328,2014,21724.53014184397
19703-WEPPG73519P401071,84.70849999999999,130.671,323,2009,22872.93
19714-WMWML33579TP98961,183.829,158.666,COOPER CLUBMAN,2009,16228.365
19714-WMWZS5S56EWM10981,80.48285714285714,31.25714285714286,COOPER COUNTRYMAN,2011,6193.007142857142
19718-WMWMV33587TL67517,34.3725,144.8,COOPER 1.6,2007,6083.709523809524
19720-WEPDK1S53EE394221,40.94,93.77142857142857,335,2011,11618.142857142857
19720-WEPPL33529P406218,275.5388888888889,189.17777777777778,335,2009,12740.296296296297
19721-5QKVV03599LJ97437,521.7733333333333,102.375,X5,2009,16489.152777777777
19721-5QKZW0S56S0E88820,176.10508196721312,114.67459016393443,X5,2012,11836.304215456674
19722-WEP8E3S51GK504758,220.81866666666667,35.96,328,2016,10530.455555555556
19722-WEPPK73559P455309,164.6359375,206.7703125,328,2009,25552.990600198413
19726-WMWMV33519TQ69728,322.0783333333333,153.58,COOPER 1.6,2009,13520.941666666666
19731-WEPPL33549P515800,82.40848484848485,115.6819696969697,335,2009,6527.652429052429
19735-WEP1L9S50GV325846,34.351875,80.303125,228,2016,7631.4375
19735-WMWMV335K9TW71838,121.47166666666668,121.44444444444444,COOPER 1.6,2009,11506.492239858906
19736-WEPKP83579SY33119,7395.32,1005.8,750,2009,15048.833333333334
19739-WMWRH335K8TQ81035,378.57,208.0,COOPER S CONVERT,2008,7343.833333333333
19741-WMWML33588TP97039,124.563125,134.6525,COOPER CLUBMAN,2008,20257.577232142856
19742-WMWMV335K7TQ62192,101.09692307692308,149.8226923076923,COOPER 1.6,2007,14563.434752747253
19743-WEPVL1S58SVR76493,96.36133333333333,71.61166666666666,X1,2012,11398.534523809525
19744-WEPVD53577PV14329,226.21041666666667,108.56291666666665,335,2007,6817.220070207571
19753-WEPVE73527PP85408,491.73285714285714,203.46428571428572,335,2007,17053.97619047619
19755-WMWMV73529TW85840,55.50571428571429,111.06857142857143,COOPER S,2009,3715.0204081632655
19757-WMWMV33539TW74371,75.1725,143.46821428571428,COOPER 1.6,2009,9692.00986394558
19759-WMWMV73519TT95783,99.07631578947368,136.64947368421053,COOPER S,2009,9639.598746867166
19761-WEPVS935K7KK52860,128.61083333333332,137.8125,328,2007,14641.314285714287
19768-WEKPS93489WJ27942,174.574,145.35,X3,2009,19299.508571428574
19775-WMWRV33405TV62475,43.88666666666666,83.13333333333334,COOPER CONVERTIBLE,2005,2236.5555555555557
19776-WMWML33508TJ46536,112.02166666666666,72.96666666666667,COOPER CLUBMAN,2008,11874.066666666666
19777-WMWMV33589TW70140,110.25083333333333,113.90541666666667,COOPER 1.6,2009,15232.645734126985
19780-WMWZS5S50EWP37090,24.599,45.04,COOPER COUNTRYMAN,2014,8276.5
19783-WEPPG7S56PP794442,53.284000000000006,70.378,323,2010,21361.5
19785-WMWMV735K9TW85827,156.45999999999998,72.8,COOPER S,2009,5013.5
19785-WMWSQ9S5KDT722165,27.41,30.3,COOPER JCW,2013,1352.0
19789-WEPEW534K5PL50332,114.38333333333333,80.81666666666666,330,2005,9278.235606060605
19792-WMWMV73589TT98731,161.675,82.59375,COOPER S,2009,15520.875
19794-WMWMV73559TT94474,183.99285714285716,94.42285714285715,COOPER S,2009,28070.0
19798-5QKWK7S54DL980650,27.49142857142857,44.771428571428565,X3,2013,8947.833333333332
19798-WEKPS93407WV03162,0.0,139.0,X3,2007,18430.0
19800-WEKPS93429WJ25832,431.64875,209.3875,X3,2009,8294.333333333334
19801-WMWML33549TK35753,83.45058823529412,105.43235294117646,COOPER CLUBMAN,2009,6597.794117647059
19802-WEPNV73526SQ20853,228.71550000000002,167.9405,530,2006,13919.552815656565
19803-WEKPS9S45PWJ32407,294.606,88.72999999999999,X3,2010,13461.14
19803-WEPPK735K9P450008,173.37000000000003,194.80535714285716,328,2009,9417.271894970108
19803-WEPPL5S57EP921314,1186.982,169.5,335,2011,10240.108333333334
19803-WEPVS93518K036642,200.56184210526317,178.58605263157892,328,2008,16242.46992481203
19804-5QKTR9S5KJLD69268,155.8225,86.6,X3,2018,1900.5
19804-WEP3S3S5KEV987270,62.689090909090915,52.940909090909095,320,2014,13997.80909090909
19804-WEPHL83507DT07538,151.30888888888887,144.93333333333334,750,2007,14618.232142857143
19804-WEPPG73509P401143,58.93000000000001,74.59473684210526,323,2009,9551.73164160401
19810-WEPVE33516PS16848,287.70166666666665,167.68666666666667,X5,2006,17593.81746031746
19811-WEPDN63413GN88908,144.655,58.1,3 SERIES,2003,15063.8
19813-WEPEK13456SN75929,95.99583333333334,105.08333333333333,650,2006,7284.063492063492
19817-5QKVE53596LV28165,295.0,100.8,X5,2006,9679.125
19817-5QKZV4S56EL400913,382.945,331.61,X5,2011,14238.9
19817-WEPVQ9S55ES785723,263.77235294117645,153.63529411764708,550,2011,10044.588235294117
19820-WEPPL33519P404024,178.0176923076923,142.97884615384618,335,2009,15709.612774725274
19821-5QKVE4S59PL279652,110.59666666666668,146.15,X5,2010,13625.799999999997
19821-WEPVD13556KV07493,100.40666666666665,90.19333333333333,325,2006,10906.119047619048
19831-WMWRE33445TD93161,107.02428571428571,63.57857142857143,COOPER S 6SPD,2005,3153.337662337662
19831-WMWRE33595TL13956,85.3575,82.3875,COOPER S 6SPD,2005,11851.431818181818
19832-WEPNE53556SK90171,195.3,137.9,525,2006,12454.666666666666
19833-WEPVM5S57EVV91627,398.7685714285714,158.3525,X1,2014,16694.35714285714
19833-WMWMV33569TQ74018,286.5105555555555,140.15333333333334,COOPER 1.6,2009,12961.422222222223
19838-WEP3E9S52VP705057,434.86,149.0,335,2015,8948.5
19838-WEP3E9S58VJ466391,366.2917647058823,120.65882352941175,335,2015,12720.6568627451
19841-WEPEV33415KK13554,70.10000000000001,153.92142857142858,3 SERIES E46,2005,13510.127551020409
19844-WEPQQ33579P539623,91.11024390243902,107.75121951219512,328,2009,12231.049304015767
19844-WESEH935K8SY24696,75.40142857142858,71.99285714285715,M6,2008,1666.0770408163264
19845-WEPWS735K9E270383,151.54,135.13384615384615,335,2009,15832.190659340658
19856-5QKVE43539L261997,346.07800000000003,114.10999999999999,X5,2009,21478.13333333333
19857-5QKVE53586LV24575,1548.4,118.2,X5,2006,12315.166666666666
19858-WEPPK7S59PP771154,76.88285714285713,92.74285714285715,328,2010,13576.666666666666
19862-WEPPV33411EE79426,120.79777777777778,81.64111111111112,3 SERIES E46,2001,6861.839591418023
19864-WMWMV73597TT83989,0.0,69.5,COOPER S,2007,8799.0
19867-WMWMV33509TQ73110,43.12,96.71600000000001,COOPER 1.6,2009,7401.360000000001
19872-WEPPL33539P406700,154.0384126984127,108.11015873015873,335,2009,12541.064203829681
19887-WEPQS73588VV23659,326.7975,128.05,135,2008,4795.5
19889-5QKKS4S59J0Y19560,90.13142857142857,54.971428571428575,X5,2018,8127.071428571428
19889-5QKVV03549LJ98219,132.56428571428572,95.345,X5,2009,23436.126842403628
19890-WEPPK73539P454532,189.325,270.0,328,2009,13751.8125
19893-WEPNV93598SW51380,305.0861111111111,233.55277777777778,535,2008,21726.15462962963
19896-5QKVE43519L038115,158.74,122.4756,X5,2009,18185.696372294373
19904-WEPWL13578PK11774,74.74333333333333,122.83703703703704,328,2008,12696.948794826572
19906-WEPPL33509P406458,251.85433333333333,235.887,335,2009,12692.264933862434
19907-WEPWS3S55PP470461,108.377,66.651,328,2010,13237.133333333335
19918-WEPEW53494PN33524,231.75166666666667,194.27499999999998,330,2004,11623.443783068782
19921-WEKPS93499WJ30025,186.22035714285715,207.1982142857143,X3,2009,8199.563852813853
19922-WEPPK7S51EV084609,0.0,74.5,328,2011,18075.8
19928-WEP4S9S55GG139575,327.46846153846155,35.26923076923077,428,2016,6104.2307692307695
19928-WEPWS33589PQ84494,82.18619047619048,65.33190476190477,328,2009,9833.757709750567
19932-5QKZW0S56SL668979,231.76666666666665,111.8574074074074,X5,2012,14931.905423280423
19932-WEPEW53446PZ39555,158.4888888888889,85.66666666666667,330,2006,6219.2888367805035
19934-WEPLK5S53SS893827,55.43,89.17500000000001,650,2012,4005.25
19937-WEPPL33539P404008,91.97200000000001,81.205,335,2009,14027.933333333334
19938-WMWMV7S57PTW89130,116.88666666666667,83.58333333333333,COOPER S,2010,16334.222222222224
19940-WEP3P5S53SV346718,26.427222222222223,47.766666666666666,328,2012,7719.388888888889
19940-WEP4S9S58GG137464,145.86045454545456,96.15227272727272,428,2016,9044.136363636364
19940-WEPPH73589E127096,76.87,29.55,328,2009,6859.0
19943-5QKWK9S5KD0P10396,47.85473684210526,37.54210526315789,X3,2013,21206.184210526317
19943-WEPPG73559P640798,129.695,73.875,323,2009,14766.666666666666
19944-WEPPG73579P401138,36.00714285714285,60.857142857142854,323,2009,25049.457142857143
19945-WEPGL63482DP60922,220.405,278.0,745,2002,21024.050000000003
19950-WEPVD33526KV64116,47.273529411764706,83.83529411764707,330,2006,6588.597285067874
19955-WEP3E1S53SV460837,30.647058823529413,49.01764705882353,320,2012,7654.122549019608
19955-WEP8P3S53GK690525,68.37076923076924,48.08461538461539,320,2016,7248.403846153846
19955-WEPQL73569VJ76217,53.31888888888889,73.08333333333333,128,2009,6190.592592592592
19959-WEPVS93537KK55423,180.97526315789474,128.44473684210524,328,2007,15687.451545530492
19960-WEPVH13578KR82912,621.804,289.58000000000004,323,2008,20585.166666666668
19962-WMWML33568TJ46394,66.8825,177.075,COOPER CLUBMAN,2008,20763.5
19963-5QKVE53546LV26095,601.4328571428571,214.55714285714288,X5,2006,12300.730158730159
19975-WEKPS9S42PWJ32333,323.403,136.8,X3,2010,15896.697777777776
19979-5QKVP13576LY41744,50.75,73.97999999999999,X5,2006,10832.190476190477
19981-5QKKR6S59JL069115,47.5,0.0,X5,2018,4714.0
19981-5QKVE83528LZ36227,316.6675789473684,195.408,X5,2008,15351.330678970153
19982-WMWMV73569TW88269,71.87571428571428,98.825,COOPER S,2009,5109.929251700681
19983-4QSET53585LQ10033,75.5,117.51666666666667,Z4,2005,11428.57142857143
19985-WEPQP73518VV09607,92.97500000000001,88.30357142857143,135,2008,12608.018962585034
19990-WEPVS93597KK52817,87.24458333333332,136.625,328,2007,8471.795685217561
